name,rows,cols,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,steps,best_path,path_expected_reward,path_likelihood,path_true_reward,path_reached_reward_goal,reward_goal_probability,counterfactual_agent,counterfactual_agent_orig_path_expected_reward,counterfactual_agent_orig_path_likelihood,counterfactual_start_position,counterfactual_start_true_reward,counterfactual_start_reached_reward_goal,counterfactual_start_reward_goal_probability,counterfactual_agent_new_path,paths_identical_across_agents,counterfactual_agent_new_path_expected_reward,counterfactual_agent_new_path_likelihood,counterfactual_agent_new_path_true_reward,counterfactual_agent_new_path_reached_reward_goal,counterfactual_agent_reward_goal_probability
trial_31,10,10,optimist,"[10, 10]","[[2, 10], [6, 3], [5, 6], [8, 3], [7, 9], [1, 4], [7, 5], [9, 9], [4, 8], [5, 8]]","[5, 4, 6, 6, 3, 2, 7, 7, 4, 2]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [4, 8]]",20,0.060186891,16,0,0,pessimist,14,0.043267792,"[1, 1]",11,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10]]",0,15,0.11761405149432712,15,0,0
trial_32,10,10,optimist,"[10, 10]","[[4, 7], [1, 8], [10, 1], [5, 5], [5, 7], [8, 7], [8, 4], [7, 9], [4, 10], [7, 5]]","[2, 6, 8, 6, 5, 4, 9, 9, 2, 5]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [8, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4]]",25,0.8324564044285421,22,1,0.8780288745980063,pessimist,13,0.013764899776429224,"[1, 1]",11,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 5], [7, 5]]",0,16,0.27647540270344684,18,0,0.3177701020327346
trial_33,10,10,pessimist,"[10, 10]","[[9, 7], [2, 2], [9, 5], [2, 8], [8, 3], [3, 8], [6, 5], [5, 10], [8, 9], [1, 3]]","[6, 4, 2, 5, 9, 8, 4, 7, 8, 3]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 9], [5, 8], [4, 8], [3, 8], [2, 8]]",17,0.7027211859921658,20,1,0.7074560840985156,optimist,23,0.2608591050914454,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8]]",0,24,0.7090885651581643,21,1,0.9699476702496097
trial_34,10,10,pessimist,"[10, 10]","[[6, 3], [5, 1], [4, 10], [5, 7], [4, 1], [7, 1], [7, 10], [3, 9], [8, 10], [6, 6]]","[9, 6, 8, 6, 4, 1, 4, 8, 1, 5]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [4, 9], [3, 9]]",22,0.12000100186515969,21,1,0.9762483844973763,optimist,28,0.12205550391810054,"[1, 1]",24,1,0.9193488287893749,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [4, 9], [3, 9]]",1,28,0.12205550391810054,21,1,0.9764849764048985
trial_35,10,10,optimist,"[10, 10]","[[2, 1], [4, 4], [4, 5], [7, 6], [5, 6], [8, 5], [8, 4], [7, 7], [7, 5], [2, 2]]","[4, 1, 4, 1, 7, 1, 3, 8, 3, 2]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [6, 6], [5, 6], [5, 7]]",24,0.21497808716267003,16,0,0,pessimist,12,0.003714052,"[1, 1]",18,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4]]",0,17,0.551214182,16,0,0
trial_36,10,10,pessimist,"[10, 10]","[[3, 6], [9, 5], [2, 10], [4, 8], [6, 3], [9, 3], [6, 5], [2, 8], [8, 1], [1, 8]]","[5, 5, 2, 2, 6, 3, 4, 3, 3, 4]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6]]",6,0.10865840367615566,9,0,0,optimist,12,0.1381032039224473,"[1, 1]",10,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6]]",1,12,0.1381032039224473,9,0,0
trial_37,10,10,optimist,"[1, 1]","[[9, 3], [8, 1], [8, 7], [7, 6], [7, 4], [6, 1], [4, 1], [1, 10], [8, 9], [10, 9]]","[1, 2, 8, 8, 2, 5, 3, 9, 4, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [8, 2], [8, 3], [9, 3]]",11,0.14555178670198474,11,0,0,pessimist,11,0.14555178670198474,"[10, 10]",26,1,0.9992261966949606,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [8, 2], [8, 3], [9, 3]]",1,11,0.14555178670198474,11,0,0
trial_38,10,10,pessimist,"[1, 1]","[[1, 9], [10, 1], [6, 5], [5, 10], [6, 8], [7, 5], [4, 10], [9, 2], [7, 3], [4, 2]]","[7, 4, 3, 7, 3, 6, 4, 4, 4, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [7, 4], [7, 5]]",12,0.6073888080559975,16,0,0,optimist,18,0.7040182734779695,"[10, 10]",18,0,0,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [7, 4], [7, 5]]",1,18,0.7040182734779695,16,0,0
trial_39,10,10,pessimist,"[1, 1]","[[3, 6], [7, 6], [1, 3], [5, 6], [10, 1], [10, 5], [1, 5], [1, 6], [8, 9], [7, 1]]","[3, 6, 2, 5, 9, 3, 5, 9, 4, 4]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 6], [3, 6], [4, 6], [5, 6], [5, 7]]",21,0.24320370755954315,24,1,0.9728148302381726,optimist,33,0.2438274818456753,"[10, 10]",15,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 6], [3, 6], [4, 6], [5, 6], [5, 7]]",1,33,0.2438274818456753,24,1,0.9753099273827012
trial_40,10,10,optimist,"[10, 10]","[[6, 6], [1, 7], [8, 7], [3, 2], [8, 3], [8, 9], [9, 3], [5, 7], [4, 1], [2, 4]]","[1, 2, 8, 4, 6, 8, 6, 7, 5, 5]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [7, 6], [6, 6], [6, 7], [5, 7]]",32,0.4937737813016705,24,1,0.9980091891074312,pessimist,14,0.000331317,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [9, 3]]",0,22,0.9876432867726035,28,1,0.9987884422840655
trial_41,10,10,optimist,"[1, 1]","[[6, 7], [9, 4], [7, 3], [10, 6], [3, 10], [3, 1], [7, 1], [6, 9], [10, 5], [6, 4]]","[9, 7, 3, 1, 7, 1, 8, 1, 4, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [7, 2], [7, 3], [7, 4], [6, 4]]",13,0.22216381292036386,13,0,0,pessimist,7,0.18120562619855957,"[10, 10]",15,0,0,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [7, 2], [7, 3], [7, 4], [6, 4]]",1,7,0.18120562619855957,13,0,0
trial_42,10,10,optimist,"[1, 1]","[[7, 5], [6, 5], [10, 1], [5, 10], [10, 2], [10, 4], [9, 4], [2, 10], [8, 9], [7, 6]]","[6, 1, 2, 2, 7, 1, 8, 2, 8, 5]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [10, 2]]",9,0.7535150588824227,9,0,0,pessimist,9,0.7535150588824227,"[10, 10]",17,0,0.044525336590252235,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [10, 2]]",1,9,0.7535150588824227,9,0,0
trial_43,10,10,optimist,"[10, 10]","[[3, 3], [9, 2], [4, 3], [10, 8], [1, 3], [3, 6], [5, 6], [3, 2], [5, 7], [3, 9]]","[5, 4, 7, 6, 3, 3, 6, 6, 2, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 7]]",14,0.22117682445727677,14,0,0,pessimist,14,0.22117682445727677,"[1, 1]",26,1,0.9889292662134067,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 7]]",1,14,0.22117682445727677,14,0,0
trial_44,10,10,pessimist,"[1, 1]","[[4, 9], [2, 3], [3, 6], [5, 6], [2, 7], [3, 9], [7, 10], [10, 2], [1, 2], [5, 2]]","[7, 7, 8, 9, 6, 2, 8, 7, 4, 5]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6], [3, 6], [4, 6], [5, 6], [5, 7]]",28,0.22799875315618426,28,1,0.999400049,optimist,28,0.20787193949906535,"[10, 10]",17,0,0,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6], [3, 6], [4, 6], [5, 6], [5, 7]]",1,28,0.20787193949906535,28,1,0.9874592870279736
trial_45,10,10,optimist,"[1, 1]","[[5, 1], [6, 6], [6, 7], [8, 3], [4, 1], [8, 2], [7, 6], [5, 10], [3, 9], [6, 3]]","[9, 3, 6, 8, 5, 9, 5, 1, 6, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [6, 3], [7, 3], [8, 3], [8, 2]]",38,0.9971948722367786,38,1,0.9999999910395931,pessimist,26,0.4987730176845077,"[10, 10]",17,0,0,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [6, 3], [7, 3], [8, 3], [8, 2]]",1,26,0.4987730176845077,38,1,0.9998628546000681
trial_46,10,10,optimist,"[10, 10]","[[4, 7], [4, 10], [7, 8], [10, 6], [3, 10], [4, 8], [3, 4], [6, 9], [9, 8], [10, 9]]","[2, 1, 6, 1, 7, 5, 7, 4, 8, 4]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 9], [6, 9], [6, 8], [5, 8], [4, 8]]",27,0.5346723476561449,27,1,0.9942785963477805,pessimist,21,0.46779211416995864,"[1, 1]",14,0,0,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 9], [6, 9], [6, 8], [5, 8], [4, 8]]",1,21,0.46779211416995864,27,1,0.8699078766620438
trial_47,10,10,optimist,"[10, 10]","[[6, 2], [9, 1], [3, 3], [4, 5], [1, 2], [7, 1], [7, 4], [9, 3], [10, 4], [7, 10]]","[9, 1, 3, 3, 9, 2, 4, 8, 2, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [9, 2], [9, 1]]",11,0.23437382332405943,11,0,0,pessimist,11,0.23437382332405943,"[1, 1]",26,1,0.9944250008449707,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [9, 2], [9, 1]]",1,11,0.23437382332405943,11,0,0
trial_48,10,10,optimist,"[10, 10]","[[7, 9], [1, 9], [7, 6], [3, 6], [8, 8], [10, 8], [4, 9], [5, 2], [1, 8], [8, 5]]","[3, 4, 1, 6, 1, 1, 8, 8, 7, 9]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]",15,0.21716213492198205,15,0,0,pessimist,15,0.21716213492198205,"[1, 1]",11,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]",1,15,0.21716213492198205,15,0,0
trial_49,10,10,optimist,"[1, 1]","[[5, 1], [9, 7], [8, 6], [4, 5], [4, 10], [10, 3], [9, 3], [7, 6], [3, 6], [7, 9]]","[5, 1, 9, 2, 9, 4, 3, 6, 7, 1]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 6], [3, 6], [4, 6], [4, 5], [4, 6]]",15,0.1523697937534104,9,0,0,pessimist,9,0.10638475406592135,"[10, 10]",17,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 6], [3, 6], [4, 6], [4, 5], [4, 6]]",1,9,0.10638475406592135,9,0,0
trial_50,10,10,pessimist,"[1, 1]","[[5, 3], [2, 10], [7, 7], [3, 6], [7, 10], [6, 10], [4, 5], [7, 8], [5, 1], [4, 9]]","[5, 1, 7, 4, 1, 2, 6, 8, 2, 5]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]",13,0.19685423368187216,13,0,0,optimist,13,0.19685423368187216,"[10, 10]",18,0,0,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]",1,13,0.19685423368187216,13,0,0
trial_51,10,10,optimist,"[1, 1]","[[9, 6], [9, 9], [6, 10], [10, 4], [5, 9], [6, 4], [6, 2], [10, 7], [4, 6], [7, 8]]","[8, 2, 8, 1, 7, 2, 5, 7, 1, 3]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [2, 7], [3, 7], [4, 7], [4, 6]]",8,0.075829243,1,0,0,pessimist,2,0.000588801,"[10, 10]",16,0,0.043588284,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [6, 3], [6, 2]]",0,7,0.087385751,7,0,0
trial_52,10,10,pessimist,"[10, 10]","[[1, 10], [4, 8], [5, 4], [8, 3], [9, 10], [3, 5], [6, 2], [2, 1], [6, 10], [3, 6]]","[7, 5, 8, 9, 2, 4, 8, 4, 2, 9]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [8, 3], [8, 4]]",11,0.12511264981381537,11,0,0,optimist,11,0.12511264981381537,"[1, 1]",22,1,0.943457646,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [8, 3], [8, 4]]",1,11,0.12511264981381537,11,0,0
trial_53,10,10,optimist,"[1, 1]","[[9, 6], [2, 6], [3, 6], [8, 2], [1, 6], [5, 2], [4, 2], [8, 4], [5, 8], [6, 3]]","[4, 1, 2, 2, 9, 3, 6, 7, 1, 7]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3], [6, 4], [7, 4], [8, 4]]",30,0.9876512422024707,23,1,0.9879825622836311,pessimist,12,0.037854201193579066,"[10, 10]",13,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [2, 7], [3, 7], [3, 6], [2, 6]]",0,12,0.037854201193579066,12,0,0.042977210233807815
trial_54,10,10,optimist,"[10, 10]","[[4, 7], [2, 7], [1, 10], [9, 5], [9, 8], [9, 9], [6, 2], [2, 1], [7, 10], [7, 5]]","[1, 5, 5, 4, 5, 8, 6, 2, 5, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [8, 5], [7, 5]]",29,0.11018488635212359,18,0,0.005485782,pessimist,17,0.01392824,"[1, 1]",9,0,0,"[[10, 10], [9, 10], [8, 10], [7, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]",0,20,0.27975618661153606,22,1,0.27975618661153606
trial_55,10,10,optimist,"[1, 1]","[[1, 10], [10, 9], [8, 5], [7, 10], [8, 9], [6, 1], [9, 8], [4, 8], [6, 7], [1, 6]]","[9, 9, 8, 4, 6, 7, 3, 2, 8, 5]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10]]",14,0.49467534128584423,14,0,0,pessimist,14,0.49467534128584423,"[10, 10]",27,1,0.9979915949911258,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10]]",1,14,0.49467534128584423,14,0,0
trial_56,10,10,optimist,"[1, 1]","[[6, 7], [1, 8], [5, 9], [6, 4], [6, 9], [6, 5], [8, 4], [5, 3], [3, 2], [3, 10]]","[8, 1, 2, 8, 3, 3, 2, 7, 3, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [6, 4]]",26,0.23757993236280336,21,1,0.950908631,pessimist,20,0.15996477834097675,"[10, 10]",22,1,0.9515954256556519,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [6, 4]]",1,20,0.15996477834097675,21,1,0.7998238917048838
trial_57,10,10,optimist,"[1, 1]","[[1, 8], [6, 9], [6, 6], [3, 5], [2, 4], [3, 6], [7, 8], [8, 7], [7, 1], [5, 9]]","[4, 7, 3, 6, 1, 2, 8, 5, 2, 7]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6]]",17,0.6376575536180955,12,0,0,pessimist,11,0.21719933573273342,"[10, 10]",27,1,0.9743498702193659,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6]]",1,11,0.21719933573273342,12,0,0
trial_58,10,10,optimist,"[10, 10]","[[3, 3], [1, 2], [1, 8], [5, 5], [2, 4], [9, 6], [8, 9], [10, 4], [3, 8], [6, 1]]","[4, 7, 4, 6, 8, 8, 8, 8, 2, 6]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [9, 9], [9, 8], [9, 7], [9, 6], [10, 6], [10, 5], [10, 4]]",24,0.9909267798523504,24,1,0.9909267798523504,pessimist,24,0.9922433127096951,"[1, 1]",25,1,0.9250850618264482,"[[10, 10], [10, 9], [9, 9], [8, 9], [9, 9], [9, 8], [9, 7], [9, 6], [10, 6], [10, 5], [10, 4]]",1,24,0.9922433127096951,24,1,0.9922433127096951
trial_59,10,10,pessimist,"[10, 10]","[[9, 9], [4, 5], [4, 3], [9, 3], [5, 8], [1, 8], [3, 1], [8, 2], [1, 7], [2, 1]]","[7, 6, 4, 2, 6, 7, 6, 3, 7, 6]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [8, 2]]",7,0.3610523785461551,12,0,0,optimist,13,0.003299487,"[1, 1]",22,1,0.9299790126414673,"[[10, 10], [10, 9], [10, 10], [10, 9], [9, 9], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9]]",0,16,0.066271969,13,0,0
trial_60,10,10,optimist,"[1, 1]","[[7, 2], [2, 4], [2, 5], [8, 7], [4, 3], [10, 8], [10, 6], [3, 7], [8, 10], [3, 5]]","[7, 9, 1, 9, 4, 3, 6, 1, 9, 2]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [4, 4], [4, 3], [4, 4]]",16,0.089450554,16,0,0,pessimist,16,0.089450554,"[10, 10]",27,1,0.9980390181560013,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [4, 4], [4, 3], [4, 4]]",1,16,0.089450554,16,0,0
trial_61,10,10,pessimist,"[1, 1]","[[5, 6], [10, 6], [4, 2], [10, 7], [4, 8], [9, 2], [6, 7], [6, 5], [10, 5], [8, 10]]","[9, 9, 4, 5, 8, 1, 4, 4, 4, 5]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [5, 6], [5, 7]]",11,0.20020593918839016,13,0,0,optimist,17,0.2272284296202094,"[10, 10]",23,1,0.9467396908066874,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [5, 6], [5, 7]]",1,17,0.2272284296202094,13,0,0
trial_62,10,10,optimist,"[10, 10]","[[4, 5], [9, 2], [10, 7], [2, 7], [2, 6], [7, 2], [8, 10], [8, 8], [1, 6], [10, 8]]","[9, 4, 1, 9, 3, 2, 3, 6, 9, 2]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [8, 10]]",12,0.040106078,12,0,0,pessimist,12,0.043758072,"[1, 1]",21,1,0.9537526642193718,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [8, 10]]",1,12,0.043758072,12,0,0
trial_63,10,10,pessimist,"[1, 1]","[[4, 5], [1, 10], [4, 9], [4, 6], [10, 8], [7, 3], [8, 9], [10, 4], [6, 8], [5, 1]]","[7, 3, 3, 8, 3, 6, 4, 1, 8, 4]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]",19,0.8560785425293391,19,0,0,optimist,19,0.8560785425293391,"[10, 10]",19,0,0.45299148051833465,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]",1,19,0.8560785425293391,19,0,0
trial_64,10,10,optimist,"[10, 10]","[[1, 7], [1, 2], [10, 5], [5, 10], [6, 10], [6, 4], [3, 7], [7, 2], [7, 1], [3, 9]]","[8, 3, 7, 4, 6, 8, 7, 7, 2, 8]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 9], [4, 9], [3, 9], [3, 8], [3, 7]]",25,0.9753496387333258,25,1,0.9932137905066227,pessimist,19,0.8402358505077944,"[1, 1]",26,1,0.872335502,"[[10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 9], [4, 9], [3, 9], [3, 8], [3, 7]]",1,19,0.8402358505077944,25,1,0.8556253069270636
trial_65,10,10,optimist,"[1, 1]","[[8, 8], [4, 2], [7, 3], [6, 9], [2, 1], [1, 5], [5, 9], [9, 2], [3, 7], [9, 10]]","[3, 9, 3, 1, 8, 4, 1, 2, 2, 7]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",10,"[[1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [9, 3]]",25,0.24439382541785085,19,0,0.019296643,pessimist,13,0.021404262937109106,"[10, 10]",13,0,0,"[[1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [3, 5], [2, 5], [1, 5]]",0,15,0.1581572995985613,21,1,0.6818026705400893
trial_66,10,10,optimist,"[1, 1]","[[1, 10], [2, 5], [6, 6], [10, 2], [9, 8], [1, 9], [7, 3], [5, 8], [10, 8], [2, 7]]","[3, 4, 5, 9, 6, 6, 2, 3, 2, 5]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [1, 9]]",15,0.8920073870844609,15,0,0,pessimist,15,0.9421541361555397,"[10, 10]",16,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [1, 9]]",1,15,0.9421541361555397,15,0,0
trial_67,10,10,optimist,"[1, 1]","[[9, 8], [1, 8], [4, 3], [5, 1], [3, 10], [2, 2], [3, 5], [10, 1], [5, 5], [9, 5]]","[2, 8, 4, 3, 5, 2, 8, 5, 8, 7]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",10,"[[1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [4, 5], [3, 5]]",22,0.3973232804728557,22,1,0.9021902783442994,pessimist,10,0.066564961,"[10, 10]",17,0,0,"[[1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [1, 8], [1, 9]]",0,10,0.066564961,10,0,0.15114709782922592
